hour,day_of_week,day,temperature,rain,fog,activity_index,visibility,lighting_level,safety_risk
3,0,28,7.028679415456148,0,0,0.5681054121362988,0,1.0,1.058471153192002
4,0,28,8.054752354476266,0,0,0.46083498816268387,0,1.0,0.9860636170098117
5,0,28,10.22849933349278,0,0,0.7368395729729369,0,1.0,1.0855247331080855
6,0,28,12.464197064624967,0,0,0.33618663496687556,1,1.0,0.6476166468542972
7,0,28,13.366006955795646,0,0,0.7388043644107435,1,1.0,0.791342400425909
8,0,28,11.957848388830746,0,0,0.7532498098978868,1,1.0,0.7266249049489435
9,0,28,13.761786340545973,0,0,0.9173970852076363,1,1.0,0.8086985426038182
10,0,28,15.370056465173343,0,0,0.5850259567618551,2,1.0,0.49251297838092756
11,0,28,16.620368628107634,0,0,0.9744448925347972,2,1.0,0.6872224462673986
12,0,28,17.316381640631512,0,0,1.0,2,1.0,0.7
13,0,28,15.868533764743335,0,0,0.9230439712358088,2,1.0,0.6615219856179044
14,0,28,16.1816418073461,0,0,0.744998528948283,2,1.0,0.5724992644741416
15,0,28,14.285980374928352,0,0,0.4858077527991476,2,1.0,0.44290387639957385
16,0,28,9.959949371265814,1,0,0.2960711326148267,1,1.0,0.49803556630741336
17,0,28,7.881844244970889,1,0,0.3920632024935465,1,1.0,0.5460316012467732
18,0,28,6.96699970711526,1,0,0.3031815562086132,1,1.0,0.5015907781043065
19,0,28,3.7014848739643096,1,0,0.3906871075347394,0,1.0,0.7648779091441068
20,0,28,2.7206728033322687,1,0,0.3533906936983342,0,1.0,0.7781996488765421
21,0,28,3.8426634567082116,1,0,0.4331668728824651,0,1.0,0.7165834364412325
22,0,28,1.0,1,0,0.2000593797018088,0,1.0,0.7500371123136305
23,0,28,4.585986574722807,1,0,0.2644071780551986,0,1.0,0.790254486284499
0,1,29,3.178524588163797,1,0,0.2,0,1.0,0.8100000000000002
1,1,29,5.80589366637391,0,0,0.21128536760290878,0,1.0,0.8176176231319634
2,1,29,5.362102297525601,0,0,0.5369287853900577,0,1.0,1.0374269301382888
3,1,29,7.8742816927031525,0,0,0.5119285289120057,0,1.0,1.0205517570156037
4,1,29,7.840974674175673,0,0,0.36252713186570656,0,1.0,0.9197058140093519
5,1,29,9.985708044443683,0,0,0.5674411521462485,0,1.0,0.9796507200914053
6,1,29,13.976697038682241,0,0,0.4704638763103895,1,1.0,0.7315399226939934
7,1,29,12.87346687130392,0,0,0.68978450826663,1,1.0,0.7643814795466465
8,1,29,11.598175887403924,1,0,0.36137550946772473,0,1.0,0.6806877547338623
9,1,29,12.359634579594633,1,0,0.3323227412029513,1,1.0,0.5161613706014756
10,1,29,13.632744911072844,1,0,0.35079485042657976,1,1.0,0.5253974252132898
11,1,29,16.309160773558713,1,0,0.3536916623666674,1,1.0,0.5268458311833337
12,1,29,14.582184739470176,1,0,0.4497996054915482,1,1.0,0.5748998027457741
13,1,29,14.542119791237766,1,0,0.2,2,1.0,0.30000000000000004
14,1,29,14.556895229810571,1,0,0.33931037262902275,2,1.0,0.3696551863145114
15,1,29,15.096786411638462,0,0,0.5291855766299026,2,1.0,0.4645927883149513
16,1,29,15.049020239468968,0,0,0.535463066579048,2,1.0,0.467731533289524
17,1,29,10.52299871062624,1,0,0.3419120181282245,1,1.0,0.5209560090641123
18,1,29,9.908476642867706,1,0,0.34157457383612666,1,1.0,0.5207872869180634
19,1,29,4.195455111149936,1,0,0.2924849243705563,1,1.0,0.545866708403806
20,1,29,7.68947532458858,0,0,0.5090493710599966,1,1.0,0.6952033883594981
21,1,29,6.926453177742658,0,0,0.6748537862890164,1,1.0,0.6874268931445082
22,1,29,3.1543436416878974,1,0,0.20208350912909806,0,1.0,0.7513021932056863
23,1,29,2.0075194567420844,1,0,0.21258558435835662,0,1.0,0.7578659902239728
0,2,30,1.7370785950708618,1,0,0.21562435964114873,0,1.0,0.8205464427577756
1,2,30,1.0784206398798206,1,0,0.21737542654835504,0,1.0,0.8217284129201397
2,2,30,2.4411069569944295,1,0,0.2,0,1.0,0.8100000000000002
3,2,30,7.164531833705745,0,0,0.2,0,1.0,0.8100000000000002
4,2,30,5.964863544559925,1,0,0.2,0,1.0,0.8100000000000002
5,2,30,7.002835750861719,1,0,0.28284808682358104,0,1.0,0.8017800542647382
6,2,30,8.678592497828651,1,0,0.3175335404424969,0,1.0,0.8234584627765607
7,2,30,8.072802372785869,1,0,0.3768926536908599,0,1.0,0.757290959529973
8,2,30,12.604563620641118,0,1,0.4756284806755236,0,1.0,0.7378142403377619
9,2,30,10.990231700933014,0,1,0.9061448973622427,0,1.0,0.9530724486811213
10,2,30,15.056855085405553,0,1,0.5302807124598324,0,1.0,0.7651403562299162
11,2,30,15.16173927177425,0,1,0.6691263931867123,0,1.0,0.8345631965933562
12,2,30,15.23713748661245,0,1,0.37938325843820736,0,1.0,0.6896916292191038
13,2,30,12.49936297870536,0,1,0.41258398966272497,1,1.0,0.5562919948313625
14,2,30,13.426526125691925,0,1,0.5703707369304352,1,1.0,0.6351853684652176
15,2,30,13.81845390835938,1,0,0.44126008540043277,2,1.0,0.4206300427002164
16,2,30,10.80096280971298,1,0,0.3190309259090057,1,1.0,0.5095154629545029
17,2,30,10.716973831922356,1,0,0.21240206389885774,1,1.0,0.4562010319494289
18,2,30,8.439115693790008,1,0,0.32260138797334625,1,1.0,0.5113006939866731
19,2,30,5.551876850496745,1,0,0.3516390433815141,0,1.0,0.7434014738598328
20,2,30,8.734870581517205,0,0,0.6885401035732062,1,1.0,0.7984105595545936
21,2,30,6.037901360204549,0,0,0.4867688562703518,1,1.0,0.5933844281351759
22,2,30,5.696555129775559,0,0,0.5427420966167925,0,1.0,0.9642138103854953
23,2,30,4.538756529101753,0,0,0.4152191372662185,0,1.0,0.8845119607913865
0,3,31,9.27006014158556,0,0,0.32041570933638125,0,1.0,0.8912806038020574
1,3,31,9.599829287814826,0,0,0.5184562410889159,0,1.0,1.0249579627350183
2,3,31,10.730537717944957,0,0,0.4486921205262516,0,1.0,0.9778671813552199
3,3,31,10.983167060235113,0,0,0.4223417567512899,0,1.0,0.9600806858071208
4,3,31,13.960312494591397,0,0,0.3845403636414275,0,1.0,0.9345647454579636
5,3,31,13.257034796183248,0,0,0.5090461513965153,0,1.0,0.9431538446228221
6,3,31,15.517684724856517,0,0,0.5528908544703786,1,1.0,0.7830567840439867
7,3,31,14.635033782060342,1,0,0.5328341283632636,0,1.0,0.843058770599795
8,3,31,18.05874160919091,1,0,0.43519859217344065,0,1.0,0.7175992960867204
9,3,31,16.00050952823724,1,0,0.3414004553061644,0,1.0,0.6707002276530822
10,3,31,21.932553331193144,0,0,0.6848777333026637,2,1.0,0.5424388666513318
11,3,31,20.014550953715315,0,0,0.6541711367312047,2,1.0,0.5270855683656024
12,3,31,21.971606634887134,0,0,0.7447442396407289,2,1.0,0.5723721198203644
13,3,31,22.389742122375722,0,0,0.628864829684264,2,1.0,0.514432414842132
14,3,31,20.982992780999933,0,0,0.7679161909537756,2,1.0,0.5839580954768878
15,3,31,17.92773614667938,1,0,0.2,1,1.0,0.45
16,3,31,15.811141871215883,1,0,0.38898608900694537,1,1.0,0.5444930445034727
17,3,31,15.905979767239458,1,0,0.4007344955607988,1,1.0,0.5503672477803994
18,3,31,14.077194970579928,1,0,0.4291718332290021,0,1.0,0.714585916614501
19,3,31,10.96219383654054,1,0,0.3984754287421067,1,1.0,0.6041614858081588
20,3,31,8.775490472255882,1,0,0.2743635305529511,0,1.0,0.7327590300679467
21,3,31,10.550214238836277,1,0,0.32646200174338763,0,1.0,0.6632310008716937
22,3,31,8.323695179225616,1,0,0.264313199450063,0,1.0,0.7901957496562895
23,3,31,6.437908332600406,1,0,0.2,0,1.0,0.7500000000000001
0,4,32,1.6719134298421245,1,0,0.2,0,1.0,0.8100000000000002
1,4,32,1.4704813370171461,1,0,0.2,0,1.0,0.8100000000000002
2,4,32,1.5974633586132452,1,0,0.2,0,1.0,0.8100000000000002
3,4,32,3.924470229135587,1,0,0.26951909134294283,0,1.0,0.8569253866564864
4,4,32,7.968864783772064,0,0,0.451220833374214,0,1.0,0.9795740625275944
5,4,32,9.652293714804879,0,0,0.3917491462192606,0,1.0,0.8698432163870379
6,4,32,11.93832066313735,0,0,0.6408984378100445,1,1.0,0.8380615236312777
7,4,32,13.760134553675776,0,0,0.7979716399441292,1,1.0,0.8238844019692713
8,4,32,16.52350604333821,0,0,0.5321445439085063,1,1.0,0.6160722719542531
9,4,32,15.217292196904625,0,0,0.48591120454335374,1,1.0,0.5929556022716769
10,4,32,18.153480371707346,0,0,0.6068364524286158,2,1.0,0.5034182262143079
11,4,32,17.554571664033034,0,0,0.9555639393814718,2,1.0,0.6777819696907359
12,4,32,17.9235418408717,0,0,0.7084299994436237,2,1.0,0.5542149997218119
13,4,32,18.443380000425144,0,0,0.7791937821560675,2,1.0,0.5895968910780338
14,4,32,16.046435951668464,0,0,0.45471144385023426,2,1.0,0.42735572192511717
15,4,32,16.598055983827468,0,0,0.8129334974977935,2,1.0,0.6064667487488968
16,4,32,15.139457758737187,0,0,0.34462059255695177,2,1.0,0.3723102962784759
17,4,32,11.251139980502506,1,0,0.30865065748531884,1,1.0,0.5043253287426595
18,4,32,9.279911318231605,1,0,0.35345497793917496,1,1.0,0.5267274889695874
19,4,32,10.381529880110389,1,0,0.2337862440958797,1,1.0,0.5135824342527339
20,4,32,5.791750013722757,1,0,0.36864873853626534,0,1.0,0.7869730246583525
21,4,32,2.827294602702528,1,0,0.2,0,1.0,0.6000000000000001
22,4,32,2.999514871870402,1,0,0.2,0,1.0,0.7500000000000001
23,4,32,2.3139879319177092,1,0,0.31744725487946246,0,1.0,0.8234045342996641
0,5,33,1.0,1,0,0.2,0,1.0,0.8100000000000002
1,5,33,5.278039715461341,0,0,0.47061832982200613,0,1.0,0.9926673726298542
2,5,33,6.108929967371423,0,0,0.5211130737146751,0,1.0,1.0267513247574056
3,5,33,5.071191161219439,0,0,0.2,0,1.0,0.8100000000000002
4,5,33,6.0522225689839715,0,0,0.48232686988773654,0,1.0,1.0005706371742222
5,5,33,6.623772437556385,0,1,0.27972787808085475,0,1.0,0.7998299238005342
6,5,33,8.197601354763377,0,1,0.2906565405579711,0,1.0,0.8066603378487319
7,5,33,9.407342657783504,0,1,0.37913884815513743,0,1.0,0.7585263664853257
8,5,33,11.73284805649162,0,1,0.3127400851237859,0,1.0,0.656370042561893
9,5,33,12.611474714210253,0,0,0.669555800123541,2,1.0,0.5347779000617705
10,5,33,16.628235766124895,0,0,0.5795759396245928,2,1.0,0.4897879698122964
11,5,33,17.476010772918134,0,0,0.609181751290281,2,1.0,0.5045908756451405
12,5,33,11.102574543454807,1,0,0.3290403178484117,1,1.0,0.5145201589242059
13,5,33,10.974418575502128,1,0,0.27713323046638505,1,1.0,0.4885666152331925
14,5,33,11.221897353245797,1,0,0.30645202899595797,1,1.0,0.503226014497979
15,5,33,10.724742679532074,1,0,0.3203459318741232,1,1.0,0.5101729659370615
16,5,33,11.499295423434383,1,0,0.4745426116549403,2,1.0,0.4372713058274702
17,5,33,13.447696951469677,0,0,0.8910118573590422,2,1.0,0.6455059286795211
18,5,33,9.707630914594152,0,0,0.6034784391592698,2,1.0,0.5017392195796349
19,5,33,7.5333666269346224,0,0,0.7272168367986644,1,1.0,0.7849692602392656
20,5,33,5.505258914073675,0,0,0.6668729959600393,1,1.0,0.7859519726770224
21,5,33,4.911007415026998,0,0,0.6654214720645679,1,1.0,0.6827107360322839
22,5,33,4.655298746507773,0,0,0.6854993164395491,0,1.0,1.053437072774718
23,5,33,5.883581047871578,0,0,0.6196542123909989,0,1.0,1.012283882744374
0,6,34,7.127478525170207,0,0,0.2,0,1.0,0.8100000000000002
1,6,34,8.073322818110867,0,0,0.4460280843948359,0,1.0,0.9760689569665141
2,6,34,8.432514505426994,0,0,0.3701588785168632,0,1.0,0.9248572429988827
3,6,34,10.590842410535176,0,0,0.3398261627533976,0,1.0,0.9043826598585435
4,6,34,13.17202225008,0,0,0.4884279088399883,0,1.0,1.004688838466992
5,6,34,11.561306780670932,0,0,0.6502524220469531,0,1.0,1.0314077637793457
6,6,34,13.155650381688156,0,0,0.5599370793590489,0,1.0,0.9749606745994055
7,6,34,16.242164971890574,0,0,0.4197239930771551,1,1.0,0.6158481961924354
8,6,34,17.32698131383269,0,0,0.3549962018625896,1,1.0,0.5274981009312949
9,6,34,19.734437837061694,0,0,0.2,2,1.0,0.30000000000000004
10,6,34,19.42517043223897,0,0,0.5989081399681152,2,1.0,0.4994540699840576
11,6,34,19.08135269115373,0,0,0.6539302517127972,2,1.0,0.5269651258563985
12,6,34,20.235744654898685,0,0,0.7135777366104252,2,1.0,0.5567888683052127
13,6,34,20.549348362523695,0,0,0.8968826034832916,2,1.0,0.6484413017416458
14,6,34,19.66172442811037,0,0,0.4979316160836177,2,1.0,0.44896580804180886
15,6,34,18.395004542432957,0,0,0.6171423739370306,2,1.0,0.5085711869685153
16,6,34,17.71176451379553,0,0,0.6048275455507209,2,1.0,0.5024137727753605
17,6,34,13.286173208177665,1,0,0.31333206312589007,1,1.0,0.506666031562945
18,6,34,11.212730527156161,1,0,0.4504002571473364,1,1.0,0.5752001285736682
19,6,34,9.578531553413281,1,0,0.3422642393439592,0,1.0,0.7382453316391776
20,6,34,5.887532059151087,1,0,0.3261258967032919,0,1.0,0.7625223906043928
21,6,34,6.622755997471571,1,0,0.2715894061214521,0,1.0,0.635794703060726
22,6,34,8.068376783090784,0,1,0.6496686558587632,0,1.0,1.0310429099117269
23,6,34,5.500603809299416,0,1,0.24641158077272274,0,1.0,0.7790072379829517
0,0,35,2.2614242710092656,0,1,0.2201713802303924,0,1.0,0.8236156816555149
1,0,35,1.2546090013678102,0,1,0.3583459539526296,0,1.0,0.9168835189180251
2,0,35,1.9768745117409594,0,1,0.2829723445723392,0,1.0,0.866006332586329
3,0,35,4.2689880400683995,0,1,0.2529371306893708,0,1.0,0.8457325632153252
4,0,35,2.3262583081334194,1,0,0.2,0,1.0,0.8100000000000002
5,0,35,3.394092991106705,1,0,0.2,0,1.0,0.7500000000000001
6,0,35,8.198456559078036,0,0,0.4817896909330458,1,1.0,0.7386185568331536
7,0,35,7.409243409670247,1,0,0.31654831223851115,0,1.0,0.7241015717311812
8,0,35,11.146960671075966,1,0,0.3608490948095599,0,1.0,0.6804245474047799
9,0,35,11.756454249826733,1,0,0.23811534005129695,1,1.0,0.46905767002564847
10,0,35,11.821488166956593,1,0,0.4106992674062411,1,1.0,0.5553496337031205
11,0,35,13.174233857332357,1,0,0.4667842684471494,1,1.0,0.5833921342235746
12,0,35,11.892230029371305,1,0,0.34246578100297004,1,1.0,0.521232890501485
13,0,35,13.972091351332754,1,0,0.41662553296673066,2,1.0,0.40831276648336534
14,0,35,12.487818100266306,1,0,0.3408035993487656,2,1.0,0.3704017996743828
15,0,35,11.667085709752495,1,0,0.27039187250576646,2,1.0,0.33519593625288324
16,0,35,13.166209209774495,0,0,0.4716386444387278,2,1.0,0.4358193222193639
17,0,35,11.29783609382944,0,0,0.5379643758140623,2,1.0,0.46898218790703117
18,0,35,9.111879085507427,0,0,0.6480695544372641,1,1.0,0.6740347772186321
19,0,35,8.199488422341139,0,0,0.5969649085283412,1,1.0,0.7133306996905876
20,0,35,7.63194444991773,0,0,0.791879252313066,1,1.0,0.8578305700800128
21,0,35,4.289156713527612,0,0,0.5438259336496221,1,1.0,0.6219129668248111
22,0,35,4.4951299514982015,0,0,0.5435956533049127,0,1.0,0.9647472833155704
23,0,35,3.0626369273843723,0,0,0.48553721391596594,0,1.0,0.9284607586974786
0,1,36,5.60998556832447,1,0,0.2,0,1.0,0.8100000000000002
1,1,36,1.0,1,0,0.2,0,1.0,0.8100000000000002
2,1,36,4.588798968507574,1,0,0.2,0,1.0,0.8100000000000002
3,1,36,5.923931069426214,1,0,0.2,0,1.0,0.8100000000000002
4,1,36,7.73446287718013,1,0,0.2585083742504763,0,1.0,0.8494931526190715
5,1,36,7.7293486804689415,1,0,0.30757830644411643,0,1.0,0.8172364415275728
6,1,36,9.039075909490762,0,1,0.2458487875063331,0,1.0,0.7786554921914581
7,1,36,14.77122063859614,0,1,0.4058745270540157,0,1.0,0.7732309898797087
8,1,36,11.945283874239164,0,1,0.41607436349842997,0,1.0,0.708037181749215
9,1,36,12.100602995459965,0,1,0.596636575869283,0,1.0,0.7983182879346415
10,1,36,15.190498115407138,0,1,0.5821550405721955,0,1.0,0.7910775202860978
11,1,36,15.470485419143866,0,1,0.5255103646336858,0,1.0,0.7627551823168428
12,1,36,14.788983900855273,0,1,0.5330504521212841,0,1.0,0.7665252260606421
13,1,36,16.67046378150723,1,0,0.24584859649487137,1,1.0,0.4729242982474357
14,1,36,14.699861793676558,1,0,0.3432333641115065,2,1.0,0.37161668205575327
15,1,36,12.974447842954866,1,0,0.3065701661529515,2,1.0,0.35328508307647577
16,1,36,14.137422791338617,0,0,0.5252304885514831,2,1.0,0.4626152442757416
17,1,36,14.843098788904783,0,0,0.43141093562638033,2,1.0,0.4157054678131902
18,1,36,8.409063718601018,1,0,0.30191299441682545,1,1.0,0.5009564972084127
19,1,36,8.31152354182518,1,0,0.32586103655847193,0,1.0,0.7292235701071597
20,1,36,8.808705669047288,1,0,0.2,0,1.0,0.6900000000000001
21,1,36,4.11932728690668,1,0,0.22726474440502736,0,1.0,0.6136323722025137
22,1,36,3.5326514542776293,1,0,0.23294407472814696,0,1.0,0.7705900467050919
23,1,36,3.3828900404363855,1,0,0.2,0,1.0,0.7500000000000001
0,2,37,1.0,1,0,0.2,0,1.0,0.8100000000000002
1,2,37,2.5284442438287305,0,0,0.347983086891558,0,1.0,0.9098885836518018
2,2,37,2.643271271677487,0,0,0.38415276959875033,0,1.0,0.9343031194791566
3,2,37,4.190074461635461,0,0,0.40599165065657267,0,1.0,0.9490443641931867
4,2,37,3.829120328050004,0,0,0.4060403577942038,0,1.0,0.9490772415110874
5,2,37,4.686958266097065,1,0,0.27197964223654,0,1.0,0.7949872763978374
6,2,37,4.10245094858057,1,0,0.23614830274109339,0,1.0,0.7725926892131835
7,2,37,6.572536076409791,1,0,0.3028844314497474,0,1.0,0.7165864372973612
8,2,37,8.322500877596552,1,0,0.2887396920597405,0,1.0,0.6443698460298702
9,2,37,12.780053658513516,0,0,0.5510232992699423,1,1.0,0.6255116496349711
10,2,37,11.404898231947733,1,0,0.3845028621381465,1,1.0,0.5422514310690733
11,2,37,11.70418022132683,1,0,0.48951342764699546,1,1.0,0.5947567138234977
12,2,37,11.78358308236616,1,0,0.32573768770712835,1,1.0,0.5128688438535642
13,2,37,11.297161979050612,1,0,0.3954659501402016,2,1.0,0.3977329750701008
14,2,37,10.278491697381387,1,0,0.2567435063898892,1,1.0,0.47837175319494457
15,2,37,11.01186010324786,1,0,0.32866130225959955,2,1.0,0.3643306511297998
16,2,37,7.420702502750807,1,0,0.40949832961849014,1,1.0,0.5547491648092451
17,2,37,6.309151062582793,1,0,0.39925036274912945,1,1.0,0.5496251813745647
18,2,37,2.9680346171551415,1,0,0.2,1,1.0,0.45
19,2,37,8.32868591453614,0,0,0.6819365510517639,1,1.0,0.7600651030784702
20,2,37,5.040501801596107,0,0,0.6885371126817846,1,1.0,0.7984088397920261
21,2,37,2.4072439630031175,0,0,0.4709412057954649,1,1.0,0.5854706028977325
22,2,37,3.012611744444608,0,0,0.5249628476864443,0,1.0,0.9531017798040275
23,2,37,1.604053137031158,0,0,0.36082920059837165,0,1.0,0.8505182503739822
0,3,38,4.184271451191863,0,0,0.3674115036103842,0,1.0,0.9230027649370094
1,3,38,2.895448965166338,0,0,0.459068413481685,0,1.0,0.9848711791001376
2,3,38,3.701292046281727,0,0,0.4511692733866518,0,1.0,0.97953925953599
3,3,38,3.2114464841383237,0,0,0.4098540919362861,0,1.0,0.951651512056993
4,3,38,5.8913215829540615,0,0,0.3161852217760459,0,1.0,0.888425024698831
5,3,38,1.0,1,0,0.2,0,1.0,0.7500000000000001
6,3,38,3.374551025899022,1,0,0.22579710053513966,0,1.0,0.7661231878344623
7,3,38,8.68576435213129,1,0,0.3597138899781098,0,1.0,0.7478426394879605
8,3,38,8.833846559590796,1,0,0.33627170093193337,0,1.0,0.6681358504659667
9,3,38,11.582242077673808,1,0,0.3006652349007616,1,1.0,0.5003326174503808
10,3,38,9.599655739952698,1,0,0.4128312090896845,1,1.0,0.5564156045448423
11,3,38,11.166765803740585,1,0,0.3833120002790501,1,1.0,0.541656000139525
12,3,38,13.263315965843367,1,0,0.384173517168731,1,1.0,0.5420867585843655
13,3,38,9.616907769972212,1,0,0.41054352629429375,1,1.0,0.5552717631471469
14,3,38,16.04317862667692,0,0,0.5900099982101424,2,1.0,0.49500499910507123
15,3,38,14.463630879898094,0,0,0.5571274530160972,2,1.0,0.4785637265080486
16,3,38,12.122663728373475,0,0,0.801149257561697,2,1.0,0.6005746287808484
17,3,38,10.923428011812796,0,0,0.5629832007328366,2,1.0,0.4814916003664183
18,3,38,9.552010710150691,0,0,0.534661131804016,1,1.0,0.6173305659020081
19,3,38,5.7489787631637235,0,0,0.7832184430849922,1,1.0,0.8157701436967457
20,3,38,6.096450519682543,0,0,0.5233015278264748,1,1.0,0.7033983785002229
21,3,38,4.419002967086058,0,0,0.44407170936702234,1,1.0,0.5720358546835111
22,3,38,3.145855469601593,0,0,0.40958331685029575,1,1.0,0.6934895730314349
23,3,38,3.266972651582774,0,0,0.2586596597151566,1,1.0,0.5991622873219729
0,4,39,8.19140899858777,0,0,0.3953858771212613,0,1.0,0.9418854670568514
1,4,39,7.239010375270847,0,0,0.30789729321512815,0,1.0,0.8828306729202117
2,4,39,6.626391059248818,0,0,0.43264539206602926,0,1.0,0.9670356396445698
3,4,39,8.723664565975122,0,0,0.5165591550076877,0,1.0,1.0236774296301892
4,4,39,10.79307790832425,0,0,0.2,0,1.0,0.8100000000000002
5,4,39,8.95894567384563,0,1,0.31230885705079453,0,1.0,0.8201930356567466
6,4,39,10.918522284714207,0,1,0.38432129606355425,0,1.0,0.8652008100397214
7,4,39,10.674918516275495,0,1,0.23072060665825894,0,1.0,0.6768963336620425
8,4,39,14.92713384162794,0,1,0.6471585717073125,0,1.0,0.8235792858536561
9,4,39,14.82991282775715,0,1,0.5785013432467985,0,1.0,0.7892506716233991
10,4,39,18.48506811447261,0,0,0.9552177087296589,2,1.0,0.6776088543648295
11,4,39,18.824449231154627,0,0,0.6536010818186553,2,1.0,0.5268005409093277
12,4,39,19.443275187057584,0,0,0.6497014206106462,2,1.0,0.524850710305323
13,4,39,17.65404221791209,0,0,0.6994209141783841,2,1.0,0.5497104570891921
14,4,39,18.907268960079204,0,0,0.9717241699568588,2,1.0,0.6858620849784294
15,4,39,16.83396276354993,0,0,0.844655814808611,2,1.0,0.6223279074043055
16,4,39,17.46898334436351,0,0,0.6609323686583053,2,1.0,0.5304661843291527
17,4,39,13.257448924263805,0,0,0.7416476163607436,2,1.0,0.5708238081803718
18,4,39,14.129686274903497,0,0,0.7052175381235024,1,1.0,0.7026087690617513
19,4,39,11.03871898458577,0,0,0.9650244777838137,1,1.0,0.9157634627810975
20,4,39,8.7423044681238,0,0,0.6679197722416477,1,1.0,0.7865538690389473
21,4,39,7.667195950564642,0,0,0.5180377663920795,1,1.0,0.6090188831960397
22,4,39,6.877222740837297,0,0,0.4703704999686095,0,1.0,0.918981562480381
23,4,39,7.022333460405753,0,0,0.541459496704603,0,1.0,0.9634121854403768
0,5,40,7.999768648026321,0,0,0.35637872944417004,0,1.0,0.9155556423748148
1,5,40,3.650737602315001,1,0,0.20935075058649188,0,1.0,0.816311756645882
2,5,40,4.618655545096207,1,0,0.2,0,1.0,0.8100000000000002
3,5,40,6.597947225830364,1,0,0.2,0,1.0,0.8100000000000002
4,5,40,7.590530588350972,1,0,0.24459774581971344,0,1.0,0.8401034784283065
5,5,40,8.005091587330458,1,0,0.26501489404024137,0,1.0,0.7906343087751508
6,5,40,10.693841265123908,1,0,0.21605813967058074,0,1.0,0.760036337294113
7,5,40,10.41442287126593,1,0,0.22963127624644114,0,1.0,0.6762972019355427
8,5,40,17.09045113272124,0,0,0.6084562324114046,1,1.0,0.6542281162057022
9,5,40,16.6967812819117,0,0,0.41122696702145045,1,1.0,0.5556134835107251
10,5,40,18.41570904527411,0,0,0.41204410074396464,2,1.0,0.40602205037198236
11,5,40,17.603904043847642,0,0,0.4507281535238746,2,1.0,0.4253640767619373
12,5,40,19.8761562825961,0,0,0.7398163213257908,2,1.0,0.5699081606628954
13,5,40,19.919684057427972,0,0,0.4982639250290859,2,1.0,0.44913196251454296
14,5,40,18.189899120398078,0,0,0.912749955045252,2,1.0,0.656374977522626
15,5,40,19.29356061040014,0,0,0.5067628698655685,2,1.0,0.45338143493278427
16,5,40,15.25116749698848,0,0,0.6881541914865131,2,1.0,0.5440770957432566
17,5,40,13.565472550396127,0,0,0.5612789571963406,2,1.0,0.4806394785981703
18,5,40,13.701384978550793,0,0,0.7007797783903916,2,1.0,0.5503898891951958
19,5,40,10.678594114596226,1,0,0.21792470444284967,1,1.0,0.5048585874435674
20,5,40,7.600873201772329,1,0,0.4422816419365616,0,1.0,0.8293119441135228
21,5,40,5.790927992941774,1,0,0.27321134937067254,0,1.0,0.6366056746853364
22,5,40,7.198144635729537,1,0,0.264191226790439,0,1.0,0.7901195167440245
23,5,40,3.634798780033459,1,0,0.387056546141394,0,1.0,0.8669103413383714
0,6,41,3.476269477491255,1,0,0.2168267421961402,0,1.0,0.8213580509823948
1,6,41,4.700128164538308,1,0,0.23570382189324948,0,1.0,0.8341000797779434
2,6,41,4.8807655194004145,1,0,0.21241328060952108,0,1.0,0.8183789644114268
3,6,41,4.332649415768857,1,0,0.2,0,1.0,0.8100000000000002
4,6,41,8.287895479511075,1,0,0.2,0,1.0,0.8100000000000002
5,6,41,12.169913645912267,0,0,0.4617129337428602,0,1.0,0.9135705835892877
6,6,41,10.70689460569929,0,1,0.26593970644366466,0,1.0,0.7912123165272905
7,6,41,12.4006353242209,0,1,0.27100064113575706,0,1.0,0.6990503526246664
8,6,41,14.668255993826737,0,1,0.21494379777300718,0,1.0,0.6074718988865035
9,6,41,14.480745805234733,0,1,0.42789489590576196,0,1.0,0.7139474479528809
10,6,41,15.517338128857855,0,1,0.5748580256281429,0,1.0,0.7874290128140715
11,6,41,14.579519864105947,0,1,0.47258620923926326,0,1.0,0.7362931046196317
12,6,41,18.317182491388493,0,0,0.7392616421126764,2,1.0,0.5696308210563382
13,6,41,19.311020539373715,0,0,0.7512325998848,2,1.0,0.5756162999423999
14,6,41,13.468734257485048,1,0,0.2,2,1.0,0.30000000000000004
15,6,41,13.346440232508494,1,0,0.2995889563433579,1,1.0,0.49979447817167894
16,6,41,11.764788909058248,1,0,0.21859688195640484,1,1.0,0.45929844097820244
17,6,41,6.6373734983705726,1,0,0.3446745513901674,1,1.0,0.5223372756950837
18,6,41,8.531812920408811,1,0,0.3412611073143191,1,1.0,0.5206305536571596
19,6,41,5.256588552449661,1,0,0.2875763790399714,1,1.0,0.5431670084719843
20,6,41,6.734398417045822,1,0,0.37402485094914023,0,1.0,0.7900642892957557
21,6,41,3.0399142938553716,1,0,0.3359390435037809,0,1.0,0.6679695217518904
22,6,41,1.9769634188242993,1,0,0.4481677660774929,0,1.0,0.905104853798433
23,6,41,3.792956659762755,1,0,0.2930035673208474,0,1.0,0.8081272295755295
0,0,42,5.301002233911627,0,0,0.4580108155588564,0,1.0,0.984157300502228
1,0,42,6.319652359219825,0,0,0.3354107625454432,0,1.0,0.9014022647181742
2,0,42,6.525630433637703,0,0,0.3221531094220291,0,1.0,0.8924533488598697
3,0,42,8.003103575327355,0,0,0.4982155677769532,0,1.0,1.0112955082494435
